Season,Team Name,roster_person_fullName,roster_person_id,_Null_,active,alternateCaptain,birthCity,birthCountry,birthDate,birthStateProvince,captain,currentAge,currentTeam_id,currentTeam_link,currentTeam_name,firstName,fullName,height,id,lastName,link,nationality,primaryNumber,primaryPosition_abbreviation,primaryPosition_code,primaryPosition_name,primaryPosition_type,rookie,rosterStatus,shootsCatches,weight
20182019,Anaheim Ducks,Carter Rowney,8477240,NHL and the NHL Shield are registered trademarks of the National Hockey League. NHL and NHL team marks are the property of the NHL and its teams. © NHL 2020. All Rights Reserved.,1,0,Grande Prairie,CAN,1989-05-10,AB,0,30,24,/api/v1/teams/24,Anaheim Ducks,Carter,Carter Rowney,"6' 1""",8477240,Rowney,/api/v1/people/8477240,CAN,24,C,C,Center,Forward,0,Y,R,208
20182019,Anaheim Ducks,Chad Johnson,8473434,NHL and the NHL Shield are registered trademarks of the National Hockey League. NHL and NHL team marks are the property of the NHL and its teams. © NHL 2020. All Rights Reserved.,0,"",Saskatoon,CAN,1986-06-10,SK,"","","","","",Chad,Chad Johnson,"6' 3""",8473434,Johnson,/api/v1/people/8473434,CAN,1,G,G,Goalie,Goalie,0,I,L,197
20182019,Anaheim Ducks,Chase De Leo,8478029,NHL and the NHL Shield are registered trademarks of the National Hockey League. NHL and NHL team marks are the property of the NHL and its teams. © NHL 2020. All Rights Reserved.,1,0,La Mirada,USA,1995-10-25,CA,0,24,24,/api/v1/teams/24,Anaheim Ducks,Chase,Chase De Leo,"5' 9""",8478029,De Leo,/api/v1/people/8478029,USA,58,C,C,Center,Forward,1,N,L,186
20182019,Anaheim Ducks,Corey Perry,8470621,NHL and the NHL Shield are registered trademarks of the National Hockey League. NHL and NHL team marks are the property of the NHL and its teams. © NHL 2020. All Rights Reserved.,1,0,Peterborough,CAN,1985-05-16,ON,0,34,25,/api/v1/teams/25,Dallas Stars,Corey,Corey Perry,"6' 3""",8470621,Perry,/api/v1/people/8470621,CAN,10,RW,R,Right Wing,Forward,0,Y,R,205
20182019,Anaheim Ducks,Daniel Sprong,8478466,NHL and the NHL Shield are registered trademarks of the National Hockey League. NHL and NHL team marks are the property of the NHL and its teams. © NHL 2020. All Rights Reserved.,1,0,Amsterdam,NLD,1997-03-17,"",0,22,15,/api/v1/teams/15,Washington Capitals,Daniel,Daniel Sprong,"5' 11""",8478466,Sprong,/api/v1/people/8478466,NLD,11,RW,R,Right Wing,Forward,0,N,R,191
20182019,Anaheim Ducks,Derek Grant,8474683,NHL and the NHL Shield are registered trademarks of the National Hockey League. NHL and NHL team marks are the property of the NHL and its teams. © NHL 2020. All Rights Reserved.,1,0,Abbotsford,CAN,1990-04-20,BC,0,29,4,/api/v1/teams/4,Philadelphia Flyers,Derek,Derek Grant,"6' 3""",8474683,Grant,/api/v1/people/8474683,CAN,38,C,C,Center,Forward,0,Y,L,206
20182019,Anaheim Ducks,Devin Shore,8476913,NHL and the NHL Shield are registered trademarks of the National Hockey League. NHL and NHL team marks are the property of the NHL and its teams. © NHL 2020. All Rights Reserved.,1,0,Ajax,CAN,1994-07-19,ON,0,25,29,/api/v1/teams/29,Columbus Blue Jackets,Devin,Devin Shore,"6' 1""",8476913,Shore,/api/v1/people/8476913,CAN,74,C,C,Center,Forward,0,Y,L,206
20182019,Anaheim Ducks,Hampus Lindholm,8476854,NHL and the NHL Shield are registered trademarks of the National Hockey League. NHL and NHL team marks are the property of the NHL and its teams. © NHL 2020. All Rights Reserved.,1,0,Helsingborg,SWE,1994-01-20,"",0,26,24,/api/v1/teams/24,Anaheim Ducks,Hampus,Hampus Lindholm,"6' 3""",8476854,Lindholm,/api/v1/people/8476854,SWE,47,D,D,Defenseman,Defenseman,0,Y,L,208
20182019,Anaheim Ducks,Isac Lundestrom,8480806,NHL and the NHL Shield are registered trademarks of the National Hockey League. NHL and NHL team marks are the property of the NHL and its teams. © NHL 2020. All Rights Reserved.,1,0,Gallivare,SWE,1999-11-06,"",0,20,24,/api/v1/teams/24,Anaheim Ducks,Isac,Isac Lundestrom,"6' 0""",8480806,Lundestrom,/api/v1/people/8480806,SWE,48,C,C,Center,Forward,1,Y,L,187
20182019,Anaheim Ducks,Jacob Larsson,8478491,NHL and the NHL Shield are registered trademarks of the National Hockey League. NHL and NHL team marks are the property of the NHL and its teams. © NHL 2020. All Rights Reserved.,1,0,Ljungby,SWE,1997-04-29,"",0,22,24,/api/v1/teams/24,Anaheim Ducks,Jacob,Jacob Larsson,"6' 2""",8478491,Larsson,/api/v1/people/8478491,SWE,32,D,D,Defenseman,Defenseman,0,Y,L,190
20182019,Anaheim Ducks,Jake Dotchin,8477009,NHL and the NHL Shield are registered trademarks of the National Hockey League. NHL and NHL team marks are the property of the NHL and its teams. © NHL 2020. All Rights Reserved.,1,0,Cambridge,CAN,1994-03-24,ON,0,25,19,/api/v1/teams/19,St. Louis Blues,Jake,Jake Dotchin,"6' 3""",8477009,Dotchin,/api/v1/people/8477009,CAN,59,D,D,Defenseman,Defenseman,0,N,R,210
20182019,Anaheim Ducks,Jakob Silfverberg,8475164,NHL and the NHL Shield are registered trademarks of the National Hockey League. NHL and NHL team marks are the property of the NHL and its teams. © NHL 2020. All Rights Reserved.,1,1,Gävle,SWE,1990-10-13,"",0,29,24,/api/v1/teams/24,Anaheim Ducks,Jakob,Jakob Silfverberg,"6' 0""",8475164,Silfverberg,/api/v1/people/8475164,SWE,33,RW,R,Right Wing,Forward,0,Y,R,208
20182019,Anaheim Ducks,Jaycob Megna,8477034,NHL and the NHL Shield are registered trademarks of the National Hockey League. NHL and NHL team marks are the property of the NHL and its teams. © NHL 2020. All Rights Reserved.,1,0,Plantation,USA,1992-12-10,FL,0,27,54,/api/v1/teams/54,Vegas Golden Knights,Jaycob,Jaycob Megna,"6' 6""",8477034,Megna,/api/v1/people/8477034,USA,24,D,D,Defenseman,Defenseman,0,N,L,221
20182019,Anaheim Ducks,John Gibson,8476434,NHL and the NHL Shield are registered trademarks of the National Hockey League. NHL and NHL team marks are the property of the NHL and its teams. © NHL 2020. All Rights Reserved.,1,0,Pittsburgh,USA,1993-07-14,PA,0,26,24,/api/v1/teams/24,Anaheim Ducks,John,John Gibson,"6' 2""",8476434,Gibson,/api/v1/people/8476434,USA,36,G,G,Goalie,Goalie,0,Y,L,207
20182019,Anaheim Ducks,Joseph Blandisi,8477010,NHL and the NHL Shield are registered trademarks of the National Hockey League. NHL and NHL team marks are the property of the NHL and its teams. © NHL 2020. All Rights Reserved.,1,0,Markham,CAN,1994-07-18,ON,0,25,8,/api/v1/teams/8,Montréal Canadiens,Joseph,Joseph Blandisi,"5' 11""",8477010,Blandisi,/api/v1/people/8477010,CAN,36,C,C,Center,Forward,0,N,L,187
20182019,Anaheim Ducks,Josh Mahura,8479372,NHL and the NHL Shield are registered trademarks of the National Hockey League. NHL and NHL team marks are the property of the NHL and its teams. © NHL 2020. All Rights Reserved.,1,0,St. Albert,CAN,1998-05-05,AB,0,21,24,/api/v1/teams/24,Anaheim Ducks,Josh,Josh Mahura,"6' 0""",8479372,Mahura,/api/v1/people/8479372,CAN,76,D,D,Defenseman,Defenseman,1,N,L,186
20182019,Anaheim Ducks,Josh Manson,8476312,NHL and the NHL Shield are registered trademarks of the National Hockey League. NHL and NHL team marks are the property of the NHL and its teams. © NHL 2020. All Rights Reserved.,1,1,Hinsdale,USA,1991-10-07,IL,0,28,24,/api/v1/teams/24,Anaheim Ducks,Josh,Josh Manson,"6' 3""",8476312,Manson,/api/v1/people/8476312,CAN,42,D,D,Defenseman,Defenseman,0,Y,R,224
20182019,Anaheim Ducks,Justin Kloos,8480082,NHL and the NHL Shield are registered trademarks of the National Hockey League. NHL and NHL team marks are the property of the NHL and its teams. © NHL 2020. All Rights Reserved.,1,0,Lakeville,USA,1993-11-30,MN,0,26,24,/api/v1/teams/24,Anaheim Ducks,Justin,Justin Kloos,"5' 10""",8480082,Kloos,/api/v1/people/8480082,USA,81,C,C,Center,Forward,1,N,R,175
20182019,Anaheim Ducks,Kalle Kossila,8479290,NHL and the NHL Shield are registered trademarks of the National Hockey League. NHL and NHL team marks are the property of the NHL and its teams. © NHL 2020. All Rights Reserved.,1,0,Kauniainen,FIN,1993-04-14,"",0,26,10,/api/v1/teams/10,Toronto Maple Leafs,Kalle,Kalle Kossila,"5' 11""",8479290,Kossila,/api/v1/people/8479290,FIN,48,C,C,Center,Forward,0,N,L,182
20182019,Anaheim Ducks,Kevin Boyle,8479294,NHL and the NHL Shield are registered trademarks of the National Hockey League. NHL and NHL team marks are the property of the NHL and its teams. © NHL 2020. All Rights Reserved.,1,0,Manalapan,USA,1992-05-30,NJ,0,27,24,/api/v1/teams/24,Anaheim Ducks,Kevin,Kevin Boyle,"6' 0""",8479294,Boyle,/api/v1/people/8479294,USA,40,G,G,Goalie,Goalie,0,N,L,201
20182019,Anaheim Ducks,Kevin Roy,8476971,NHL and the NHL Shield are registered trademarks of the National Hockey League. NHL and NHL team marks are the property of the NHL and its teams. © NHL 2020. All Rights Reserved.,1,0,Greenfield Park,CAN,1993-05-20,QC,0,26,5,/api/v1/teams/5,Pittsburgh Penguins,Kevin,Kevin Roy,"5' 9""",8476971,Roy,/api/v1/people/8476971,CAN,26,C,C,Center,Forward,0,N,L,172
20182019,Anaheim Ducks,Kiefer Sherwood,8480748,NHL and the NHL Shield are registered trademarks of the National Hockey League. NHL and NHL team marks are the property of the NHL and its teams. © NHL 2020. All Rights Reserved.,1,0,Columbus,USA,1995-03-31,OH,0,24,24,/api/v1/teams/24,Anaheim Ducks,Kiefer,Kiefer Sherwood,"6' 0""",8480748,Sherwood,/api/v1/people/8480748,USA,64,RW,R,Right Wing,Forward,0,Y,R,194
20182019,Anaheim Ducks,Korbinian Holzer,8473560,NHL and the NHL Shield are registered trademarks of the National Hockey League. NHL and NHL team marks are the property of the NHL and its teams. © NHL 2020. All Rights Reserved.,1,0,Munich,DEU,1988-02-16,"",0,32,18,/api/v1/teams/18,Nashville Predators,Korbinian,Korbinian Holzer,"6' 3""",8473560,Holzer,/api/v1/people/8473560,DEU,22,D,D,Defenseman,Defenseman,0,Y,R,213
20182019,Anaheim Ducks,Luke Schenn,8474568,NHL and the NHL Shield are registered trademarks of the National Hockey League. NHL and NHL team marks are the property of the NHL and its teams. © NHL 2020. All Rights Reserved.,1,0,Saskatoon,CAN,1989-11-02,SK,0,30,14,/api/v1/teams/14,Tampa Bay Lightning,Luke,Luke Schenn,"6' 2""",8474568,Schenn,/api/v1/people/8474568,CAN,2,D,D,Defenseman,Defenseman,0,Y,R,227
20182019,Anaheim Ducks,Marcus Pettersson,8477969,NHL and the NHL Shield are registered trademarks of the National Hockey League. NHL and NHL team marks are the property of the NHL and its teams. © NHL 2020. All Rights Reserved.,1,0,Skellefteå,SWE,1996-05-08,"",0,23,5,/api/v1/teams/5,Pittsburgh Penguins,Marcus,Marcus Pettersson,"6' 3""",8477969,Pettersson,/api/v1/people/8477969,SWE,28,D,D,Defenseman,Defenseman,0,Y,L,177
20182019,Anaheim Ducks,Max Comtois,8480031,NHL and the NHL Shield are registered trademarks of the National Hockey League. NHL and NHL team marks are the property of the NHL and its teams. © NHL 2020. All Rights Reserved.,1,0,Longueuil,CAN,1999-01-08,QC,0,21,24,/api/v1/teams/24,Anaheim Ducks,Max,Max Comtois,"6' 2""",8480031,Comtois,/api/v1/people/8480031,CAN,53,LW,L,Left Wing,Forward,1,N,L,215
20182019,Anaheim Ducks,Max Jones,8479368,NHL and the NHL Shield are registered trademarks of the National Hockey League. NHL and NHL team marks are the property of the NHL and its teams. © NHL 2020. All Rights Reserved.,1,0,Rochester,USA,1998-02-17,MI,0,22,24,/api/v1/teams/24,Anaheim Ducks,Max,Max Jones,"6' 1""",8479368,Jones,/api/v1/people/8479368,USA,49,LW,L,Left Wing,Forward,0,Y,L,220
20182019,Anaheim Ducks,Michael Del Zotto,8474584,NHL and the NHL Shield are registered trademarks of the National Hockey League. NHL and NHL team marks are the property of the NHL and its teams. © NHL 2020. All Rights Reserved.,1,0,Stouffville,CAN,1990-06-24,ON,0,29,24,/api/v1/teams/24,Anaheim Ducks,Michael,Michael Del Zotto,"6' 0""",8474584,Del Zotto,/api/v1/people/8474584,CAN,44,D,D,Defenseman,Defenseman,0,Y,L,195
20182019,Anaheim Ducks,Nick Ritchie,8477941,NHL and the NHL Shield are registered trademarks of the National Hockey League. NHL and NHL team marks are the property of the NHL and its teams. © NHL 2020. All Rights Reserved.,1,0,Orangeville,CAN,1995-12-05,ON,0,24,6,/api/v1/teams/6,Boston Bruins,Nick,Nick Ritchie,"6' 2""",8477941,Ritchie,/api/v1/people/8477941,CAN,21,LW,L,Left Wing,Forward,0,Y,L,230
20182019,Anaheim Ducks,Ondrej Kase,8478131,NHL and the NHL Shield are registered trademarks of the National Hockey League. NHL and NHL team marks are the property of the NHL and its teams. © NHL 2020. All Rights Reserved.,1,0,Kadan,CZE,1995-11-08,"",0,24,6,/api/v1/teams/6,Boston Bruins,Ondrej,Ondrej Kase,"6' 0""",8478131,Kase,/api/v1/people/8478131,CZE,28,RW,R,Right Wing,Forward,0,Y,R,190
20182019,Anaheim Ducks,Patrick Eaves,8470622,NHL and the NHL Shield are registered trademarks of the National Hockey League. NHL and NHL team marks are the property of the NHL and its teams. © NHL 2020. All Rights Reserved.,1,0,Calgary,CAN,1984-05-01,AB,0,35,24,/api/v1/teams/24,Anaheim Ducks,Patrick,Patrick Eaves,"5' 11""",8470622,Eaves,/api/v1/people/8470622,USA,18,RW,R,Right Wing,Forward,0,N,R,203
20182019,Anaheim Ducks,Pontus Aberg,8476857,NHL and the NHL Shield are registered trademarks of the National Hockey League. NHL and NHL team marks are the property of the NHL and its teams. © NHL 2020. All Rights Reserved.,1,0,Stockholm,SWE,1993-09-23,"",0,26,10,/api/v1/teams/10,Toronto Maple Leafs,Pontus,Pontus Aberg,"6' 0""",8476857,Aberg,/api/v1/people/8476857,SWE,46,LW,L,Left Wing,Forward,0,N,R,194
20182019,Anaheim Ducks,Rickard Rakell,8476483,NHL and the NHL Shield are registered trademarks of the National Hockey League. NHL and NHL team marks are the property of the NHL and its teams. © NHL 2020. All Rights Reserved.,1,0,Sundbyberg,SWE,1993-05-05,"",0,26,24,/api/v1/teams/24,Anaheim Ducks,Rickard,Rickard Rakell,"6' 0""",8476483,Rakell,/api/v1/people/8476483,SWE,67,LW,L,Left Wing,Forward,0,Y,R,196
20182019,Anaheim Ducks,Ryan Getzlaf,8470612,NHL and the NHL Shield are registered trademarks of the National Hockey League. NHL and NHL team marks are the property of the NHL and its teams. © NHL 2020. All Rights Reserved.,1,0,Regina,CAN,1985-05-10,SK,1,34,24,/api/v1/teams/24,Anaheim Ducks,Ryan,Ryan Getzlaf,"6' 3""",8470612,Getzlaf,/api/v1/people/8470612,CAN,15,C,C,Center,Forward,0,Y,R,228
20182019,Anaheim Ducks,Ryan Kesler,8470616,NHL and the NHL Shield are registered trademarks of the National Hockey League. NHL and NHL team marks are the property of the NHL and its teams. © NHL 2020. All Rights Reserved.,1,1,Livonia,USA,1984-08-31,MI,0,35,24,/api/v1/teams/24,Anaheim Ducks,Ryan,Ryan Kesler,"6' 2""",8470616,Kesler,/api/v1/people/8470616,USA,17,C,C,Center,Forward,0,N,R,206
20182019,Anaheim Ducks,Ryan Miller,8468011,NHL and the NHL Shield are registered trademarks of the National Hockey League. NHL and NHL team marks are the property of the NHL and its teams. © NHL 2020. All Rights Reserved.,1,0,East Lansing,USA,1980-07-17,MI,0,39,24,/api/v1/teams/24,Anaheim Ducks,Ryan,Ryan Miller,"6' 2""",8468011,Miller,/api/v1/people/8468011,USA,30,G,G,Goalie,Goalie,0,Y,L,170
20182019,Anaheim Ducks,Sam Carrick,8475842,NHL and the NHL Shield are registered trademarks of the National Hockey League. NHL and NHL team marks are the property of the NHL and its teams. © NHL 2020. All Rights Reserved.,1,0,Markham,CAN,1992-02-04,ON,0,28,24,/api/v1/teams/24,Anaheim Ducks,Sam,Sam Carrick,"6' 0""",8475842,Carrick,/api/v1/people/8475842,CAN,39,C,C,Center,Forward,0,N,R,205
20182019,Anaheim Ducks,Sam Steel,8479351,NHL and the NHL Shield are registered trademarks of the National Hockey League. NHL and NHL team marks are the property of the NHL and its teams. © NHL 2020. All Rights Reserved.,1,0,Ardrossan,CAN,1998-02-03,AB,0,22,24,/api/v1/teams/24,Anaheim Ducks,Sam,Sam Steel,"5' 11""",8479351,Steel,/api/v1/people/8479351,CAN,34,C,C,Center,Forward,1,Y,L,189
20182019,Anaheim Ducks,Troy Terry,8478873,NHL and the NHL Shield are registered trademarks of the National Hockey League. NHL and NHL team marks are the property of the NHL and its teams. © NHL 2020. All Rights Reserved.,1,0,Denver,USA,1997-09-10,CO,0,22,24,/api/v1/teams/24,Anaheim Ducks,Troy,Troy Terry,"6' 0""",8478873,Terry,/api/v1/people/8478873,USA,61,RW,R,Right Wing,Forward,0,N,R,180
20182019,Arizona Coyotes,Adin Hill,8478499,NHL and the NHL Shield are registered trademarks of the National Hockey League. NHL and NHL team marks are the property of the NHL and its teams. © NHL 2020. All Rights Reserved.,1,0,Comox,CAN,1996-05-11,BC,0,23,53,/api/v1/teams/53,Arizona Coyotes,Adin,Adin Hill,"6' 6""",8478499,Hill,/api/v1/people/8478499,CAN,31,G,G,Goalie,Goalie,1,Y,L,202
20182019,Arizona Coyotes,Alex Galchenyuk,8476851,NHL and the NHL Shield are registered trademarks of the National Hockey League. NHL and NHL team marks are the property of the NHL and its teams. © NHL 2020. All Rights Reserved.,1,0,Milwaukee,USA,1994-02-12,WI,0,26,30,/api/v1/teams/30,Minnesota Wild,Alex,Alex Galchenyuk,"6' 1""",8476851,Galchenyuk,/api/v1/people/8476851,USA,27,C,C,Center,Forward,0,Y,L,207
20182019,Arizona Coyotes,Alex Goligoski,8471274,NHL and the NHL Shield are registered trademarks of the National Hockey League. NHL and NHL team marks are the property of the NHL and its teams. © NHL 2020. All Rights Reserved.,1,0,Grand Rapids,USA,1985-07-30,MN,0,34,53,/api/v1/teams/53,Arizona Coyotes,Alex,Alex Goligoski,"5' 11""",8471274,Goligoski,/api/v1/people/8471274,USA,33,D,D,Defenseman,Defenseman,0,Y,L,185
20182019,Arizona Coyotes,Antti Raanta,8477293,NHL and the NHL Shield are registered trademarks of the National Hockey League. NHL and NHL team marks are the property of the NHL and its teams. © NHL 2020. All Rights Reserved.,1,0,Rauma,FIN,1989-05-12,"",0,30,53,/api/v1/teams/53,Arizona Coyotes,Antti,Antti Raanta,"6' 0""",8477293,Raanta,/api/v1/people/8477293,FIN,32,G,G,Goalie,Goalie,0,Y,L,195
20182019,Arizona Coyotes,Brad Richardson,8470755,NHL and the NHL Shield are registered trademarks of the National Hockey League. NHL and NHL team marks are the property of the NHL and its teams. © NHL 2020. All Rights Reserved.,1,0,Belleville,CAN,1985-02-04,ON,0,35,53,/api/v1/teams/53,Arizona Coyotes,Brad,Brad Richardson,"6' 0""",8470755,Richardson,/api/v1/people/8470755,CAN,15,C,C,Center,Forward,0,Y,L,190
20182019,Arizona Coyotes,Brendan Perlini,8477943,NHL and the NHL Shield are registered trademarks of the National Hockey League. NHL and NHL team marks are the property of the NHL and its teams. © NHL 2020. All Rights Reserved.,1,0,Guildford,GBR,1996-04-27,"",0,23,17,/api/v1/teams/17,Detroit Red Wings,Brendan,Brendan Perlini,"6' 3""",8477943,Perlini,/api/v1/people/8477943,GBR,29,LW,L,Left Wing,Forward,0,Y,L,211
20182019,Arizona Coyotes,Calvin Pickard,8475717,NHL and the NHL Shield are registered trademarks of the National Hockey League. NHL and NHL team marks are the property of the NHL and its teams. © NHL 2020. All Rights Reserved.,1,0,Moncton,CAN,1992-04-15,NB,0,27,17,/api/v1/teams/17,Detroit Red Wings,Calvin,Calvin Pickard,"6' 1""",8475717,Pickard,/api/v1/people/8475717,CAN,31,G,G,Goalie,Goalie,0,N,L,210
20182019,Arizona Coyotes,Christian Dvorak,8477989,NHL and the NHL Shield are registered trademarks of the National Hockey League. NHL and NHL team marks are the property of the NHL and its teams. © NHL 2020. All Rights Reserved.,1,0,Palos,USA,1996-02-02,IL,0,24,53,/api/v1/teams/53,Arizona Coyotes,Christian,Christian Dvorak,"6' 0""",8477989,Dvorak,/api/v1/people/8477989,USA,18,C,C,Center,Forward,0,Y,L,195
20182019,Arizona Coyotes,Christian Fischer,8478432,NHL and the NHL Shield are registered trademarks of the National Hockey League. NHL and NHL team marks are the property of the NHL and its teams. © NHL 2020. All Rights Reserved.,1,0,Chicago,USA,1997-04-15,IL,0,22,53,/api/v1/teams/53,Arizona Coyotes,Christian,Christian Fischer,"6' 2""",8478432,Fischer,/api/v1/people/8478432,USA,36,RW,R,Right Wing,Forward,0,Y,R,214
20182019,Arizona Coyotes,Clayton Keller,8479343,NHL and the NHL Shield are registered trademarks of the National Hockey League. NHL and NHL team marks are the property of the NHL and its teams. © NHL 2020. All Rights Reserved.,1,0,Chesterfield,USA,1998-07-29,MO,0,21,53,/api/v1/teams/53,Arizona Coyotes,Clayton,Clayton Keller,"5' 10""",8479343,Keller,/api/v1/people/8479343,USA,9,RW,R,Right Wing,Forward,0,Y,L,170
20182019,Arizona Coyotes,Conor Garland,8478856,NHL and the NHL Shield are registered trademarks of the National Hockey League. NHL and NHL team marks are the property of the NHL and its teams. © NHL 2020. All Rights Reserved.,1,0,Scituate,USA,1996-03-11,MA,0,23,53,/api/v1/teams/53,Arizona Coyotes,Conor,Conor Garland,"5' 10""",8478856,Garland,/api/v1/people/8478856,USA,83,RW,R,Right Wing,Forward,0,Y,R,165
20182019,Arizona Coyotes,Dakota Mermis,8477541,NHL and the NHL Shield are registered trademarks of the National Hockey League. NHL and NHL team marks are the property of the NHL and its teams. © NHL 2020. All Rights Reserved.,1,0,Alton,USA,1994-01-05,IL,0,26,1,/api/v1/teams/1,New Jersey Devils,Dakota,Dakota Mermis,"6' 0""",8477541,Mermis,/api/v1/people/8477541,USA,32,D,D,Defenseman,Defenseman,1,Y,L,195
20182019,Arizona Coyotes,Darcy Kuemper,8475311,NHL and the NHL Shield are registered trademarks of the National Hockey League. NHL and NHL team marks are the property of the NHL and its teams. © NHL 2020. All Rights Reserved.,1,0,Saskatoon,CAN,1990-05-05,SK,0,29,53,/api/v1/teams/53,Arizona Coyotes,Darcy,Darcy Kuemper,"6' 5""",8475311,Kuemper,/api/v1/people/8475311,CAN,35,G,G,Goalie,Goalie,0,Y,L,215
20182019,Arizona Coyotes,Derek Stepan,8474613,NHL and the NHL Shield are registered trademarks of the National Hockey League. NHL and NHL team marks are the property of the NHL and its teams. © NHL 2020. All Rights Reserved.,1,1,Hastings,USA,1990-06-18,MN,0,29,53,/api/v1/teams/53,Arizona Coyotes,Derek,Derek Stepan,"6' 0""",8474613,Stepan,/api/v1/people/8474613,USA,21,C,C,Center,Forward,0,Y,R,196
20182019,Arizona Coyotes,Dylan Strome,8478440,NHL and the NHL Shield are registered trademarks of the National Hockey League. NHL and NHL team marks are the property of the NHL and its teams. © NHL 2020. All Rights Reserved.,1,0,Mississauga,CAN,1997-03-07,ON,0,23,16,/api/v1/teams/16,Chicago Blackhawks,Dylan,Dylan Strome,"6' 3""",8478440,Strome,/api/v1/people/8478440,CAN,17,C,C,Center,Forward,0,Y,L,200
